date,close,high,low,open,volume,ret_1d,ret_5d,ret_21d,vol_21d,vol_63d,mom_20d,mom_63d,sma_20,sma_50,price_vs_sma,slope_20,slope_50,vol_of_vol,dxy
2000-12-22,26.18000030517578,27.25,26.049999237060547,26.149999618530277,41154,0.004990444219679091,-0.0925476617327492,-0.25519205778978515,0.03438318888397613,0.029582728135985902,-0.26045200065776586,-0.1981623558447585,29.970499992370605,32.33299995422363,-0.1264743560554461,-0.45260906936530787,-0.11758751107865018,0.006284638616466045,110.81999969482422
2000-12-26,26.649999618530277,26.899999618530277,26.200000762939453,26.200000762939453,24449,0.01795260916255903,-0.10118043975032964,-0.2471751844686223,0.03478476891849312,0.029445965250331985,-0.24674960955420977,-0.1558441597673046,29.533999919891357,32.14399997711182,-0.09765017637921392,-0.43489475680473155,-0.13073372500855807,0.00652449320960434,110.30999755859376
2000-12-27,26.450000762939453,27.020000457763672,26.399999618530277,26.899999618530277,34003,-0.007504647596758729,-0.08159717140190259,-0.25240248828662626,0.03469524330121989,0.029453393976966696,-0.22773720400176778,-0.1603174360971602,29.14399995803833,31.972000007629394,-0.09243752398358873,-0.3969173015508436,-0.1348801880065991,0.006574686683059972,110.31999969482422
2000-12-28,25.850000381469727,26.479999542236328,25.75,26.350000381469727,34439,-0.022684323786879457,0.0070120882213011715,-0.24525546331475256,0.03450307570763286,0.029562811179020893,-0.25353740733001273,-0.1793650672549293,28.704999923706055,31.827000045776366,-0.09946000870317107,-0.3665112732048321,-0.14116110033490933,0.006554711299016647,110.37999725341795
2000-12-29,26.799999237060547,26.950000762939453,25.899999618530277,25.899999618530277,35529,0.03675043874551798,0.028790787791386885,-0.2261045795422738,0.03581774155616698,0.029621196866984095,-0.2071005963906869,-0.115511554063641,28.354999923706053,31.70400001525879,-0.054840440515940725,-0.32694733985384594,-0.15280336011357668,0.006328761644539473,109.55999755859376
2001-01-02,27.200000762939453,27.399999618530277,26.600000381469727,27.25,52321,0.014925430495003944,0.038961055992120075,-0.19526623145258593,0.03614492735360364,0.029585850572300877,-0.1513260090350601,-0.118600122327425,28.1125,31.577000045776366,-0.032458843470361876,-0.27371427779807184,-0.16188139147260466,0.006056146360669948,108.7699966430664
2001-01-03,27.950000762939453,28.13999938964844,27.049999237060547,27.229999542236328,66628,0.027573528638348055,0.04878053144530847,-0.12792507244056717,0.03566524045863097,0.02930241006345171,-0.10702870785231688,-0.13063765361126634,27.945000076293944,31.477000045776368,0.00017894745506730203,-0.23187217138763652,-0.16795822235144056,0.005953535861798222,110.16999816894533
2001-01-04,28.200000762939453,28.780000686645508,27.850000381469727,28.200000762939453,74383,0.008944543584109343,0.06616256898003647,-0.09904148721034356,0.035568617300949346,0.029333413787510546,-0.04568522873015757,-0.12067349450300568,27.877500152587892,31.355000076293944,0.011568491026324068,-0.18386465373792144,-0.17312988757514725,0.005748293000343873,108.80999755859376
2001-01-05,28.0,28.799999237060547,27.799999237060547,28.149999618530277,63852,-0.00709222544427357,0.08317213101750953,-0.052453444232803736,0.03356794291269204,0.02926928341905408,-0.061976561401257735,-0.11111111111111116,27.785000133514405,31.24040008544922,0.007737983280635685,-0.15487969477373856,-0.17392700671577224,0.00558459468149439,108.41999816894533
2001-01-08,27.350000381469727,28.399999618530277,27.149999618530277,28.200000762939453,76058,-0.02321427209036686,0.02052243134576681,-0.08375209273203055,0.03375286763531947,0.029220031802306454,-0.0684604968357242,-0.10766718688849342,27.68450012207031,31.120000114440916,-0.012082563857958917,-0.12198495649753656,-0.17600479931963023,0.005378213281752591,108.86000061035156
2001-01-09,27.71999931335449,27.75,26.899999618530277,27.25,69916,0.01352829713799375,0.01911759322902462,-0.05585835364113889,0.03381658692722916,0.029263881653695055,-0.027368445145456555,-0.10145870435694693,27.645500087738036,31.015200119018555,0.0026948047740145142,-0.10333081008796409,-0.17994333686233283,0.005103453728045948,109.5199966430664
2001-01-10,29.5,29.600000381469727,27.700000762939453,27.75,93000,0.06421359057494525,0.05545614292489698,0.03508771929824572,0.036142635311031575,0.03009852546042396,0.001697766919023902,-0.07465493172583171,27.648000049591065,30.930200119018554,0.06698495178989727,-0.08994736492185675,-0.18343721882063369,0.004835220934969977,109.86000061035156
2001-01-11,29.5,29.899999618530277,28.979999542236328,29.350000381469727,67374,0.0,0.04609926247835472,0.001697766919023902,0.035435897252690245,0.02964650614186286,-0.006399478970694705,-0.11010562165523563,27.638500022888184,30.866200103759766,0.06735170054707229,-0.03496239310816724,-0.18030492647498447,0.004588513924428168,109.01000213623048
2001-01-12,30.049999237060547,30.200000762939453,29.3700008392334,29.5,47023,0.01864404193425573,0.07321425846644813,0.01212525080927418,0.03561977869114068,0.02975369810241563,0.05438593814247539,-0.09351439354831736,27.71599998474121,30.811000061035156,0.0842112589697035,0.023736861953161596,-0.1793358975670346,0.004211258081519671,109.36000061035156
2001-01-16,30.350000381469727,30.450000762939453,29.850000381469727,30.100000381469727,66392,0.009983399401860549,0.10968921236405427,0.06491229408665711,0.03437251683587006,0.027472128923865094,0.08781364861783869,-0.15927973229066328,27.838500022888184,30.76420009613037,0.09021679891217715,0.07178948194460749,-0.17649604055489382,0.0037939709122134023,110.11000061035156
2001-01-17,29.649999618530277,30.200000762939453,29.0,29.799999237060547,75568,-0.023064275260004208,0.06962483235870742,0.06272401519452742,0.03444732083818315,0.02738803043235433,0.02772960923682999,-0.15406561301206856,27.87849998474121,30.69320007324219,0.06354357783807107,0.11232331641634596,-0.1729791165428574,0.0032252146097847606,110.80999755859376
2001-01-18,30.450000762939453,30.51000022888184,29.299999237060547,29.850000381469727,44842,0.02698148919736254,0.03220341569286278,0.055459284586262925,0.03416711103042642,0.026762656926512394,0.02698148919736254,-0.08006035750284146,27.91850004196167,30.65140007019043,0.09067466795038848,0.1541729403617687,-0.16963553860264807,0.002679416462405982,109.94000244140624
2001-01-19,32.099998474121094,32.400001525878906,30.200000762939453,30.25,42815,0.054187115594093616,0.08813554149563019,0.0826306538654944,0.03557753537249328,0.027644362429782722,0.1145833098778013,-0.025796730474567986,28.0835000038147,30.64140007019043,0.14301986824152313,0.21887971261390174,-0.16568499470100537,0.002005164580915851,110.66000366210938
2001-01-22,32.0,32.70000076293945,31.75,31.950000762939453,92401,-0.0031152174104217556,0.06489187395833684,0.1111111405455043,0.03481861084917524,0.02754779036280748,0.24659134806749616,-0.046199680247633546,28.4,30.624200057983398,0.12676056338028174,0.29253381284556,-0.15750445014431552,0.0008351782609145166,110.23999786376952
2001-01-23,29.56999969482422,29.68000030517578,29.0,29.600000381469727,73113,-0.07593750953674316,-0.02570018704585386,0.15192830568519922,0.029818079055692896,0.02907187062291689,0.13512478160674468,-0.10257969620191609,28.576000022888184,30.547600021362303,0.03478442298221873,0.31037591919863144,-0.14887443698182398,0.0013564830096010915,110.23999786376952
2001-01-24,29.049999237060547,29.81999969482422,28.63999938964844,28.899999618530277,91773,-0.017585406260747782,-0.020236100815824276,0.11516315116554754,0.03023894768305332,0.028631598074230345,0.10962562637240936,-0.15306122789435717,28.71949996948242,30.46279998779297,0.01150783502252195,0.2899849253489559,-0.14455702727868489,0.0016613553932677166,111.68000030517578
2001-01-25,29.36000061035156,29.530000686645508,28.799999237060547,29.0,61551,0.010671304008005977,-0.035796391634726255,0.12146677876650336,0.030258233938015668,0.028616705988150658,0.10168859401922714,-0.1295582268364014,28.855000019073486,30.37099998474121,0.017501320081242833,0.2589247682040796,-0.14136471000753814,0.0018962393465880962,111.61000061035156
2001-01-26,29.780000686645508,29.989999771118164,29.31999969482422,29.420000076293945,53751,0.014305179412900548,-0.07227407781174688,0.11744844701381818,0.030196069408415207,0.028664618954911035,0.12589791408898177,-0.10758161103232888,29.021500015258788,30.284799995422365,0.02613581899584516,0.2353984560285296,-0.13541944854113522,0.0020861963138751626,111.45999908447266
2001-01-29,29.059999465942383,30.149999618530277,28.86000061035156,30.149999618530277,64714,-0.02417734063471666,-0.09187501668930054,0.09867669670013557,0.030775310544705822,0.02877644221156873,0.12417791246044652,-0.11832523443143994,29.181999969482423,30.177399978637695,-0.004180676570064601,0.2106390788142842,-0.1277022796117959,0.0021961463231527406,111.7699966430664
2001-01-30,29.059999465942383,29.34000015258789,28.68000030517578,29.07999992370605,55220,0.0,-0.017247217928483938,0.12417791246044652,0.030148781164843687,0.02859105695616984,0.08432836914997299,-0.13896297878689234,29.294999980926512,30.061599998474122,-0.008021864315997052,0.16111276095971133,-0.12043265224791089,0.0023320669328088218,110.9800033569336
2001-01-31,28.700000762939453,29.149999618530277,28.25,29.0,85659,-0.012388118018544336,-0.012048140561552345,0.07089558134208751,0.029545707034002944,0.028379696259161855,0.05514705727669611,-0.12232415616740289,29.369999980926515,29.923600044250488,-0.02281236698747613,0.12175935874307964,-0.11161873156855519,0.0024378764448433976,110.5199966430664
2001-02-01,29.799999237060547,29.8700008392334,28.530000686645508,28.950000762939453,77052,0.038327471947022795,0.014986328936037463,0.0955881765144524,0.030419281756874302,0.028818080002263914,0.06618956792924724,-0.09174038434148801,29.46249990463257,29.818600044250488,0.01145521709021402,0.08018043489384472,-0.10125906963737642,0.002428304917671587,109.66000366210938
2001-02-02,31.25,31.299999237060547,29.649999618530277,29.729999542236328,79001,0.0486577449685357,0.04936196371592749,0.11806794801366194,0.031535997202201106,0.029489376514480012,0.10815599838808754,-0.04405012808818076,29.614999866485597,29.731600074768068,0.05520851395865378,0.06390224112603898,-0.08899544806325851,0.0023737445950315406,110.31999969482422
2001-02-05,30.5,31.049999237060547,30.200000762939453,31.049999237060547,67618,-0.02400000000000002,0.049552668978719794,0.0815602544267735,0.032184678251129015,0.02956739182163611,0.08928571428571419,-0.08132532231605893,29.739999866485597,29.637200050354004,0.025554812943050953,0.06950375980004335,-0.07146892140034726,0.002294779191535256,109.88999938964844
2001-02-06,30.350000381469727,30.899999618530277,30.15999984741211,30.649999618530277,57981,-0.0049180202796811345,0.04439094766808904,0.08392858505249023,0.032149898085506154,0.029472480826672837,0.10968921236405427,-0.06730179694041127,29.889999866485596,29.54120002746582,0.015389779760417888,0.05664662095837129,-0.056219939178063824,0.002289024415841663,110.7699966430664
2001-02-07,31.200000762939453,31.350000381469727,30.0,30.5,85694,0.028006602002835335,0.08710801162166759,0.14076783648157432,0.03189706450821256,0.029691973326614527,0.125541180944706,-0.04294471707699632,30.063999938964844,29.457200012207032,0.03778608389704918,0.027624080055638378,-0.04104202362097185,0.002279681175652152,110.88999938964844
2001-02-08,31.559999465942383,31.8799991607666,31.1200008392334,31.200000762939453,68125,0.011538419685891421,0.05906041187722666,0.13852814746419995,0.03187895675117835,0.02971128819862448,0.06983049037092814,-0.039561811328745145,30.166999912261964,29.380799980163573,0.04617627068425212,0.012075211948021884,-0.022790877764680098,0.0022650514416915,112.05999755859376
2001-02-09,31.049999237060547,31.399999618530277,30.850000381469727,31.299999237060547,55244,-0.01615970334322081,-0.006400024414062511,0.05254234701900162,0.029351038591917136,0.029700789501121046,0.05254234701900162,-0.07035934675025501,30.24449987411499,29.316799964904785,0.02663292057393063,0.024541371567804983,-0.0033382954316980903,0.0021965438862179185,111.5199966430664
2001-02-12,30.549999237060547,31.049999237060547,30.399999618530277,30.700000762939453,69227,-0.016103059976993905,0.001639319247886739,0.03559319447662879,0.02963830431650857,0.0297625074362245,0.01663893553059892,-0.08230704725480453,30.26949987411499,29.23519992828369,0.00926673265538236,0.026624070074325185,0.01251380370873935,0.002124077378455626,111.19000244140624
2001-02-13,30.34000015258789,30.399999618530277,29.71999931335449,30.299999237060547,85072,-0.006873947290247484,-0.00032949682886795895,0.009650613074548398,0.029448092050015123,0.02965224677675612,-0.00032949682886795895,-0.10633285800371217,30.2689998626709,29.165999946594237,0.0023456437358062576,0.027917283997499823,0.028427370124075008,0.002001117805215393,111.95999908447266
2001-02-14,29.75,30.8799991607666,29.649999618530277,30.32999992370605,89483,-0.019446280475300726,-0.04647438229109979,-0.019769369816418747,0.029692121776419788,0.029730759014072666,0.003372694190769021,-0.12731006550782975,30.273999881744384,29.119999961853026,-0.017308577782626067,0.030195491475270175,0.042206000411639265,0.001932264915128955,112.04000091552734
2001-02-15,28.799999237060547,29.399999618530277,28.549999237060547,29.299999237060547,73627,-0.031932798754267355,-0.08745248021503482,-0.028667804128351793,0.03008909240322973,0.029933103039294966,-0.05418724087150484,-0.16352021545782236,30.19149980545044,29.06999996185303,-0.04608915016996562,0.013007519657450537,0.05064297358958232,0.0018124205355036452,113.1999969482422
2001-02-16,29.15999984741211,29.25,29.100000381469727,29.200000762939453,0,0.012500021523900173,-0.060869547055981243,-0.042364561024819336,0.029578540904211727,0.02993549500811109,-0.09158874661876393,-0.16327112986631154,30.04449987411499,29.062199974060057,-0.02943966550979027,-0.00527067112743402,0.05522880444291974,0.001701777792126938,112.26000213623048
2001-02-20,28.57999992370605,29.530000686645508,28.399999618530277,29.5,72068,-0.019890258118692383,-0.06448443085277289,-0.10965728092644156,0.026882033257654925,0.029856838166828208,-0.1068750023841859,-0.19719097896923032,29.873499870300293,29.036799964904784,-0.043299243550643296,0.01012780469163023,0.05661607730860898,0.0015631213064222994,112.81999969482422
2001-02-21,28.549999237060547,29.0,28.299999237060547,28.899999618530277,55059,-0.0010497091226588928,-0.05899805229152788,-0.10781252384185791,0.026893694514675204,0.02981534955894044,-0.034494435856967764,-0.185449362096623,29.82249984741211,29.020599937438966,-0.0426691463446176,0.020082694605777128,0.05741079607502178,0.0014188933341216443,113.12000274658205
2001-02-22,28.81999969482422,29.200000762939453,28.350000381469727,28.850000381469727,86691,0.009457109106090211,-0.031260514459690136,-0.025363544394330084,0.021571834467295315,0.029763264036184636,-0.007917368271146308,-0.19044941207583188,29.810999870300293,29.02699993133545,-0.03324276876950294,-0.0036165653314805526,0.05705689438250884,0.0023461191094736955,113.33999633789062
2001-02-23,29.0,29.020000457763672,29.0,29.0,61454,0.006245673389375872,0.00694447111936336,-0.001721144178095546,0.02128074137679647,0.029768361398971252,-0.012261600915111415,-0.1766042306962461,29.792999839782716,29.01799991607666,-0.02661698533370982,-0.030135374140918703,0.055309955189351105,0.00297852566833796,112.02999877929688
2001-02-26,28.440000534057617,28.940000534057617,28.399999618530277,28.76000022888184,62142,-0.0193103264118063,-0.024691334606381732,-0.03133515181091562,0.02154241936413445,0.029842188128258517,-0.044996646127976714,-0.1908961792471362,29.72599983215332,28.99299991607666,-0.043261767656497585,-0.04884212752033898,0.056282346343078216,0.003414473590638535,112.7699966430664
2001-02-27,28.1200008392334,28.350000381469727,27.709999084472656,28.0,95832,-0.011251747145398672,-0.01609513945768415,-0.055742102388752324,0.02133793030564389,0.029832390862520604,-0.03234682188520477,-0.20564972804657977,29.67899990081787,28.985399932861327,-0.052528692570315005,-0.06837593881707446,0.05656806359628809,0.0037734081335873844,112.33999633789062
2001-02-28,27.420000076293945,28.200000762939453,27.34000015258789,28.149999618530277,82364,-0.02489334075562344,-0.03957965642604144,-0.056434942181278314,0.02137481848147665,0.029954908003460207,-0.056434942181278314,-0.22498588896298566,29.59699993133545,28.9757999420166,-0.07355474744373103,-0.10183457682903552,0.053306601388113814,0.004034636070379418,112.01000213623048
2001-03-01,27.649999618530277,27.88999938964844,27.149999618530277,27.450000762939453,62801,0.008388021210662844,-0.04059681084951783,-0.04852029846265449,0.021502781419121767,0.02976961528613286,-0.036585404755983486,-0.1927007410648094,29.54449987411499,28.95179992675781,-0.06412361907146558,-0.14387969397064443,0.046965184389185344,0.004242439307517352,111.27999877929688
2001-03-02,27.84000015258789,28.200000762939453,27.600000381469727,27.690000534057617,61545,0.006871628812981312,-0.03999999473834859,-0.02996517726445802,0.021454836977755597,0.02974222438013104,-0.06577178304203168,-0.19607278966500175,29.44649991989136,28.915599937438966,-0.054556560938444965,-0.18585712891772277,0.04353757365983501,0.004421403122105877,111.16999816894533
2001-03-05,28.600000381469727,28.82999992370605,28.209999084472656,28.25,49216,0.027298858646420898,0.00562587357269928,-0.040268419003798184,0.02055420156302308,0.029860815918037173,-0.08479998779296871,-0.1538461234605354,29.313999938964844,28.91159996032715,-0.024356947498865633,-0.20617292447197705,0.04263145098737736,0.0045859479270670515,111.54000091552734
2001-03-06,28.299999237060547,28.700000762939453,28.200000762939453,28.350000381469727,50980,-0.010489550363906752,0.006401080812771909,-0.09440002441406248,0.017055356917654595,0.029201066602607264,-0.07213117255539192,-0.11700468297246458,29.20399990081787,28.964199943542482,-0.030954686578121948,-0.1897894579665106,0.04160576004083273,0.004908341683128322,111.1999969482422
2001-03-07,28.950000762939453,29.149999618530277,28.149999618530277,28.5,86394,0.022968252417042034,0.055798711976236426,-0.05081964711673925,0.017455193666267497,0.029225695166217133,-0.0461284876749144,-0.07507982528442347,29.13399991989136,29.022199974060058,-0.0063156160313668774,-0.18554886552624236,0.03222808755460191,0.005040704996939697,111.83000183105467
2001-03-08,28.489999771118164,29.149999618530277,28.299999237060547,28.950000762939453,80771,-0.015889498435183502,0.03037975277312266,-0.06128502757736998,0.01769885098359846,0.02843291021188115,-0.08685900402413871,-0.0358713872524562,28.998499870300293,29.068399963378905,-0.017535393260219134,-0.17108268020744613,0.025057859661198455,0.005054280887803187,111.48999786376952
2001-03-09,27.799999237060547,28.479999542236328,27.799999237060547,28.25,57964,-0.024219043159035336,-0.0014368144866416799,-0.10897440521596258,0.01679104968709693,0.028561023334738422,-0.11913815882473,-0.0686767543789305,28.8104998588562,29.091399955749512,-0.03507403990719138,-0.14766161638991276,0.01684513490454775,0.005050007280818942,111.44000244140624
2001-03-12,28.0,28.239999771118164,27.649999618530277,27.799999237060547,54249,0.0071942722456204145,-0.020979034037302835,-0.11280099892853657,0.01659830318329016,0.028506609669616267,-0.09822864128834308,-0.04632154571114211,28.657999897003172,29.122399940490723,-0.02296042638593143,-0.12433832355011672,0.007938049517902862,0.004951206811053046,112.01000213623048
2001-03-13,27.450000762939453,27.899999618530277,27.450000762939453,27.799999237060547,0,-0.01964282989501953,-0.03003528258078425,-0.11594198269171685,0.016726514799206522,0.028374199816481812,-0.10147294767721138,-0.036842078493352526,28.50299997329712,29.154399948120115,-0.03694345196450066,-0.10055637646438481,-0.0010986830950641918,0.004937008809755615,113.11000061035156
2001-03-14,26.450000762939453,27.75,26.200000762939453,27.649999618530277,84086,-0.036429871482922205,-0.08635578356185725,-0.13420617271725954,0.017904243368356037,0.028405979075628515,-0.12821355867121298,-0.1018675695171889,28.308500003814697,29.147399978637694,-0.06565163257059903,-0.08793983316062982,-0.013047779719798062,0.0047648203536377045,113.6999969482422
2001-03-15,26.649999618530277,26.65999984741211,26.100000381469727,26.600000381469727,69457,0.007561393187974996,-0.06458407045875769,-0.12162163861238051,0.018171755647120102,0.028402920589592963,-0.10420169349478059,-0.10239140656262813,28.15349998474121,29.13639995574951,-0.05340367510347943,-0.08826312731979481,-0.025176951212613947,0.004520703377259344,114.70999908447266
2001-03-16,26.700000762939453,27.75,26.600000381469727,26.950000762939453,54833,0.0018762155769191935,-0.03956829152191743,-0.10252098275833776,0.017977423694500897,0.02796772030994374,-0.07291661561639085,-0.06315786796703671,28.048500061035156,29.111399955749512,-0.04807741216682859,-0.0891954637111577,-0.03582232829044702,0.004172709831597284,115.31999969482422
2001-03-19,26.18000030517578,26.940000534057617,26.049999237060547,26.5,39585,-0.01947567201891065,-0.06499998910086491,-0.09097218754482761,0.017233840440485124,0.02794985931987852,-0.10219477221639273,-0.0616487217516708,27.89950008392334,29.070999946594238,-0.06163192077188484,-0.09975185537696774,-0.04446049968449292,0.003682726335409356,115.1999969482422
2001-03-20,25.899999618530277,26.489999771118164,25.700000762939453,26.25,100723,-0.010695213268968051,-0.056466342489208565,-0.11179699060153292,0.016835957458279684,0.02762126176149961,-0.09377187936773967,-0.10225305802194118,27.76550006866455,29.028999938964844,-0.06718771300790038,-0.10889471240509718,-0.05358990865022765,0.003090200418056331,114.11000061035156
2001-03-21,26.799999237060547,26.850000381469727,25.920000076293945,26.18000030517578,80284,0.03474902053227691,0.01323245610682533,-0.06228133979696271,0.018626703832387584,0.027754205851164847,-0.061295973616991795,-0.09612143062857148,27.678000068664552,29.01799991607666,-0.03172197519422759,-0.1267142704554966,-0.06367394290479862,0.0026287938422639634,115.52999877929688
2001-03-22,26.520000457763672,27.190000534057617,26.420000076293945,26.790000915527344,74305,-0.010447715942830227,-0.004878017359377873,-0.07110328663903254,0.018693002683342598,0.0275577832427651,-0.07980566486520835,-0.07916662637834093,27.563000106811522,28.993999938964844,-0.037840570511411764,-0.12812031050373734,-0.07303048608969953,0.0019839260351382166,116.3000030517578
